user_id,last_order,frequency,monetary,recency,r_score,f_score,m_score,rfm_segment
U007524,2025-11-16,4,2267.59,45,3,3,3,Potential Loyalists
U007525,2025-09-25,6,2810.0,97,2,4,3,Loyal
U007526,2025-07-13,3,1043.1799999999998,171,1,2,1,Hibernating
U007527,2025-10-14,7,3757.17,78,2,4,4,Loyal
U007528,2025-11-22,6,3020.46,39,3,4,3,Loyal
U007529,2025-12-11,8,4419.96,20,4,5,4,Champions
U007530,2025-11-29,4,2668.13,32,4,3,3,Potential Loyalists
U007531,2025-07-21,4,1082.85,163,1,3,1,At Risk
U007532,2025-10-28,11,4929.37,64,3,5,5,Loyal
U007533,2025-12-14,2,784.11,17,5,1,1,New & Promising
U007534,2025-11-20,4,2068.7599999999998,41,3,3,2,Potential Loyalists
U007535,2025-12-21,6,5861.39,10,5,4,5,Champions
U007536,2025-12-21,6,5099.86,10,5,4,5,Champions
U007537,2025-03-31,1,322.31,275,1,1,1,Hibernating
U007538,2025-07-29,1,316.97,155,1,1,1,Hibernating
U007539,2025-12-28,10,12125.52,3,5,5,5,Champions
U007540,2025-04-26,4,2597.92,249,1,3,3,At Risk
U007541,2025-10-27,2,648.28,65,3,1,1,Potential Loyalists
U007542,2025-05-04,2,659.18,241,1,1,1,Hibernating
U007543,2025-10-26,4,3040.42,66,3,3,3,Potential Loyalists
U007544,2025-11-29,2,1333.32,32,4,1,2,New & Promising
U007545,2025-12-18,4,1714.5500000000002,13,5,3,2,Potential Loyalists
U007546,2025-11-18,10,7615.639999999999,43,3,5,5,Loyal
U007547,2025-12-27,8,4160.15,4,5,5,4,Champions
U007548,2025-08-25,2,1107.6,128,2,1,1,Hibernating
U007549,2025-12-31,3,1005.77,0,5,2,1,New & Promising
U007550,2025-09-28,2,902.6,94,2,1,1,Hibernating
U007551,2025-11-10,11,7047.7300000000005,51,3,5,5,Loyal
U007553,2025-11-22,6,3434.33,39,3,4,4,Loyal
U007554,2025-12-04,10,9277.94,27,4,5,5,Champions
U007555,2025-11-28,9,2938.56,33,4,5,3,Champions
U007556,2025-10-31,5,2365.14,61,3,3,3,Potential Loyalists
U007557,2025-08-26,6,3315.82,127,2,4,4,Loyal
U007558,2025-12-18,9,6270.88,13,5,5,5,Champions
U007559,2025-09-30,3,2522.92,92,2,2,3,Hibernating
U007560,2025-11-15,3,1368.83,46,3,2,2,Potential Loyalists
U007561,2025-04-13,2,1713.42,262,1,1,2,Hibernating
U007562,2025-11-03,6,2297.79,58,3,4,3,Loyal
U007563,2025-08-25,4,3203.9900000000002,128,2,3,4,At Risk
U007564,2025-12-29,9,3281.06,2,5,5,4,Champions
U007565,2025-11-21,3,3774.59,40,3,2,4,Potential Loyalists
U007566,2025-08-17,1,388.3,136,1,1,1,Hibernating
U007567,2025-11-06,8,3688.17,55,3,5,4,Loyal
U007568,2025-07-21,4,2191.71,163,1,3,3,At Risk
U007569,2025-09-12,6,4347.4,110,2,4,4,Loyal
U007570,2025-11-04,7,5129.11,57,3,4,5,Loyal
U007571,2025-12-27,5,2959.02,4,5,3,3,Potential Loyalists
U007572,2025-12-14,3,1351.91,17,5,2,2,New & Promising
U007573,2025-10-27,5,2084.98,65,3,3,2,Potential Loyalists
U007574,2025-09-30,6,2651.75,92,2,4,3,Loyal
U007575,2025-12-11,3,1477.9,20,4,2,2,New & Promising
U007576,2025-08-24,3,1863.79,129,1,2,2,Hibernating
U007577,2025-12-22,5,2748.09,9,5,3,3,Potential Loyalists
U007578,2025-12-12,14,7255.01,19,4,5,5,Champions
U007579,2025-11-23,4,3444.94,38,3,3,4,Potential Loyalists
U007580,2025-09-08,3,1263.55,114,2,2,2,Hibernating
U007581,2025-11-30,8,8488.85,31,4,5,5,Champions
U007582,2025-04-20,2,1054.1100000000001,255,1,1,1,Hibernating
U007584,2025-09-08,4,3649.4,114,2,3,4,At Risk
U007585,2025-11-15,5,4769.23,46,3,3,5,Potential Loyalists
U007586,2025-08-31,6,3279.65,122,2,4,4,Loyal
U007587,2025-12-28,7,5636.15,3,5,4,5,Champions
U007588,2025-12-07,9,5355.110000000001,24,4,5,5,Champions
U007589,2025-07-25,3,1665.0,159,1,2,2,Hibernating
U007590,2025-10-04,5,2846.2799999999997,88,2,3,3,At Risk
U007592,2025-12-24,13,5715.54,7,5,5,5,Champions
U007593,2025-12-13,3,3164.29,18,4,2,3,New & Promising
U007594,2025-12-23,8,4204.530000000001,8,5,5,4,Champions
U007595,2025-07-27,4,1971.51,157,1,3,2,At Risk
U007597,2025-11-28,12,5759.91,33,4,5,5,Champions
U007598,2025-11-04,7,2371.5,57,3,4,3,Loyal
U007599,2025-12-11,2,1111.1100000000001,20,4,1,1,New & Promising
U007600,2025-12-31,10,9405.09,0,5,5,5,Champions
U007601,2025-12-28,6,2081.52,3,5,4,2,Champions
U007602,2025-06-06,1,1800.0,208,1,1,2,Hibernating
U007603,2025-12-21,6,2813.91,10,5,4,3,Champions
U007604,2025-12-30,13,6275.59,1,5,5,5,Champions
U007605,2025-07-29,2,1404.85,155,1,1,2,Hibernating
U007606,2025-12-05,8,8103.41,26,4,5,5,Champions
U007607,2025-09-12,4,2518.6,110,2,3,3,At Risk
U007608,2025-12-25,7,3370.6400000000003,6,5,4,4,Champions
U007609,2025-11-02,4,2082.07,59,3,3,2,Potential Loyalists
U007610,2025-12-09,6,3191.03,22,4,4,3,Champions
U007611,2025-12-12,6,3322.16,19,4,4,4,Champions
U007612,2025-11-25,8,4822.61,36,4,5,5,Champions
U007613,2025-11-07,5,3512.3199999999997,54,3,3,4,Potential Loyalists
U007614,2025-05-09,1,491.4,236,1,1,1,Hibernating
U007615,2025-04-12,1,2248.81,263,1,1,3,Hibernating
U007616,2025-09-18,1,301.84,104,2,1,1,Hibernating
U007617,2025-12-21,13,7133.28,10,5,5,5,Champions
U007618,2025-08-31,2,1386.33,122,2,1,2,Hibernating
U007619,2025-12-03,3,2349.19,28,4,2,3,New & Promising
U007620,2025-09-19,6,3630.75,103,2,4,4,Loyal
U007621,2025-07-17,1,669.0,167,1,1,1,Hibernating
U007622,2025-11-15,6,6778.33,46,3,4,5,Loyal
U007623,2025-10-18,4,2204.3599999999997,74,2,3,3,At Risk
U007624,2025-12-02,3,1059.29,29,4,2,1,New & Promising
U007625,2025-10-17,4,2008.75,75,2,3,2,At Risk
U007626,2025-12-21,10,6374.4,10,5,5,5,Champions
U007627,2025-10-25,3,976.89,67,2,2,1,Hibernating
U007628,2025-12-11,10,5758.33,20,4,5,5,Champions
U007629,2025-11-25,4,2656.44,36,4,3,3,Potential Loyalists
U007630,2025-06-19,2,1643.45,195,1,1,2,Hibernating
U007631,2025-12-07,9,6251.25,24,4,5,5,Champions
U007632,2025-11-08,12,11575.56,53,3,5,5,Loyal
U007633,2025-11-16,3,1295.85,45,3,2,2,Potential Loyalists
U007634,2025-11-22,11,5371.2699999999995,39,3,5,5,Loyal
U007635,2025-12-13,12,6218.7300000000005,18,4,5,5,Champions
U007636,2025-09-10,7,7101.28,112,2,4,5,Loyal
U007637,2025-08-21,3,1455.42,132,1,2,2,Hibernating
U007638,2025-12-09,4,2944.08,22,4,3,3,Potential Loyalists
U007639,2025-12-13,5,3620.66,18,4,3,4,Potential Loyalists
U007640,2025-09-13,3,1954.1100000000001,109,2,2,2,Hibernating
U007641,2025-11-15,11,5297.06,46,3,5,5,Loyal
U007642,2025-09-12,2,629.03,110,2,1,1,Hibernating
U007643,2025-12-24,12,7126.8,7,5,5,5,Champions
U007644,2025-12-18,8,6660.21,13,5,5,5,Champions
U007645,2025-08-08,3,1732.1100000000001,145,1,2,2,Hibernating
U007646,2025-08-19,1,1126.79,134,1,1,1,Hibernating
U007647,2025-12-25,13,9292.74,6,5,5,5,Champions
U007648,2025-11-16,7,3435.9,45,3,4,4,Loyal
U007649,2025-11-28,8,2978.14,33,4,5,3,Champions
U007650,2025-12-08,8,3427.13,23,4,5,4,Champions
U007651,2025-12-26,5,3381.12,5,5,3,4,Potential Loyalists
U007652,2025-12-20,6,3924.0699999999997,11,5,4,4,Champions
U007653,2025-09-26,5,5126.68,96,2,3,5,At Risk
U007654,2025-11-11,7,3889.6800000000003,50,3,4,4,Loyal
U007656,2025-11-10,5,3151.94,51,3,3,3,Potential Loyalists
U007657,2025-09-24,4,3075.25,98,2,3,3,At Risk
U007658,2025-06-17,1,1051.89,197,1,1,1,Hibernating
U007659,2025-11-03,2,2127.36,58,3,1,3,Potential Loyalists
U007660,2025-12-06,11,7849.14,25,4,5,5,Champions
U007661,2025-06-15,3,2217.9,199,1,2,3,Hibernating
U007662,2025-03-31,1,2275.8,275,1,1,3,Hibernating
U007663,2025-12-06,3,952.53,25,4,2,1,New & Promising
U007664,2025-10-30,4,2243.32,62,3,3,3,Potential Loyalists
U007665,2025-07-05,2,717.45,179,1,1,1,Hibernating
U007667,2025-11-10,3,1186.84,51,3,2,1,Potential Loyalists
U007668,2025-12-24,6,2856.63,7,5,4,3,Champions
U007669,2025-11-07,11,6247.41,54,3,5,5,Loyal
U007670,2025-03-09,2,1051.51,297,1,1,1,Hibernating
U007672,2025-12-31,11,6509.27,0,5,5,5,Champions
U007673,2025-11-10,2,2055.99,51,3,1,2,Potential Loyalists
U007674,2025-12-28,4,3181.46,3,5,3,3,Potential Loyalists
U007675,2025-12-18,7,3165.59,13,5,4,3,Champions
U007676,2025-09-27,2,865.53,95,2,1,1,Hibernating
U007677,2025-12-18,7,3862.72,13,5,4,4,Champions
U007678,2025-11-09,7,4379.139999999999,52,3,4,4,Loyal
U007679,2025-07-18,2,1863.03,166,1,1,2,Hibernating
U007680,2025-12-11,5,2136.13,20,4,3,3,Potential Loyalists
U007681,2025-10-05,5,2120.05,87,2,3,2,At Risk
U007682,2025-07-19,3,1265.37,165,1,2,2,Hibernating
U007684,2025-04-14,2,2443.08,261,1,1,3,Hibernating
U007685,2025-10-07,2,1114.16,85,2,1,1,Hibernating
U007686,2025-11-29,1,170.68,32,4,1,1,New & Promising
U007687,2025-12-07,3,1502.03,24,4,2,2,New & Promising
U007688,2025-10-24,6,2598.0499999999997,68,2,4,3,Loyal
U007689,2025-12-12,11,8711.07,19,4,5,5,Champions
U007690,2025-11-09,5,2183.17,52,3,3,3,Potential Loyalists
U007691,2025-12-22,9,5398.11,9,5,5,5,Champions
U007692,2025-10-06,4,1893.6100000000001,86,2,3,2,At Risk
U007693,2025-11-10,5,2381.47,51,3,3,3,Potential Loyalists
U007694,2025-12-03,2,1539.92,28,4,1,2,New & Promising
U007695,2025-07-30,2,976.6700000000001,154,1,1,1,Hibernating
U007696,2025-12-12,5,2533.83,19,4,3,3,Potential Loyalists
U007697,2025-11-10,3,1287.56,51,3,2,2,Potential Loyalists
U007698,2025-12-20,4,1440.1,11,5,3,2,Potential Loyalists
U007699,2025-12-07,2,912.72,24,4,1,1,New & Promising
U007700,2025-12-31,10,8137.13,0,5,5,5,Champions
U007701,2025-12-01,10,8535.99,30,4,5,5,Champions
U007703,2025-12-18,3,1342.8899999999999,13,5,2,2,New & Promising
U007704,2025-10-28,7,4365.389999999999,64,3,4,4,Loyal
U007705,2025-12-17,3,2140.29,14,5,2,3,New & Promising
U007706,2025-09-10,2,979.0500000000001,112,2,1,1,Hibernating
U007707,2025-09-12,2,1055.98,110,2,1,1,Hibernating
U007708,2025-10-23,2,2297.86,69,2,1,3,Hibernating
U007709,2025-11-26,2,810.38,35,4,1,1,New & Promising
U007710,2025-08-16,8,5153.72,137,1,5,5,Loyal
U007711,2025-05-29,3,4474.83,216,1,2,4,Hibernating
U007712,2025-03-06,3,1157.81,300,1,2,1,Hibernating
U007713,2025-12-21,7,5423.45,10,5,4,5,Champions
U007714,2025-12-11,10,4622.72,20,4,5,4,Champions
U007715,2025-07-07,2,1247.29,177,1,1,2,Hibernating
U007716,2025-12-30,7,2329.66,1,5,4,3,Champions
U007717,2025-10-31,12,8018.6900000000005,61,3,5,5,Loyal
U007718,2025-11-19,3,1246.92,42,3,2,2,Potential Loyalists
U007719,2025-11-11,11,6406.33,50,3,5,5,Loyal
U007721,2025-11-23,15,8378.0,38,3,5,5,Loyal
U007722,2025-11-26,7,5042.49,35,4,4,5,Champions
U007723,2025-12-22,16,11419.800000000001,9,5,5,5,Champions
U007725,2025-12-09,7,3583.06,22,4,4,4,Champions
U007726,2025-12-16,2,952.94,15,5,1,1,New & Promising
U007727,2025-12-25,8,4710.47,6,5,5,4,Champions
U007728,2025-07-09,3,1013.3299999999999,175,1,2,1,Hibernating
U007729,2025-10-30,3,2140.59,62,3,2,3,Potential Loyalists
U007730,2025-11-22,3,1301.26,39,3,2,2,Potential Loyalists
U007731,2025-11-12,3,1091.05,49,3,2,1,Potential Loyalists
U007732,2025-09-02,3,2356.68,120,2,2,3,Hibernating
U007733,2025-11-29,5,4062.73,32,4,3,4,Potential Loyalists
U007734,2025-12-27,1,125.75,4,5,1,1,New & Promising
U007735,2025-11-11,2,1239.33,50,3,1,2,Potential Loyalists
U007737,2025-08-18,4,1459.34,135,1,3,2,At Risk
U007738,2025-07-28,5,1416.15,156,1,3,2,At Risk
U007739,2025-08-26,2,1281.51,127,2,1,2,Hibernating
U007740,2025-10-09,1,770.0,83,2,1,1,Hibernating
U007741,2025-11-18,10,4057.79,43,3,5,4,Loyal
U007742,2025-12-22,5,3820.15,9,5,3,4,Potential Loyalists
U007743,2025-12-15,6,3924.25,16,5,4,4,Champions
U007744,2025-09-14,5,2871.06,108,2,3,3,At Risk
U007745,2025-12-13,6,3269.24,18,4,4,4,Champions
U007746,2025-11-28,3,1882.8,33,4,2,2,New & Promising
U007747,2025-11-23,7,5025.0599999999995,38,3,4,5,Loyal
U007748,2025-11-22,5,3818.32,39,3,3,4,Potential Loyalists
U007749,2025-12-12,9,3045.12,19,4,5,3,Champions
U007750,2025-11-09,3,2116.41,52,3,2,2,Potential Loyalists
U007751,2025-12-14,6,8161.31,17,5,4,5,Champions
U007752,2025-12-05,10,3897.2200000000003,26,4,5,4,Champions
U007753,2025-12-13,13,7229.8099999999995,18,4,5,5,Champions
U007755,2025-12-11,6,4136.85,20,4,4,4,Champions
U007756,2025-11-29,8,4884.99,32,4,5,5,Champions
U007757,2025-11-01,1,354.96,60,3,1,1,Potential Loyalists
U007758,2025-12-29,5,1631.45,2,5,3,2,Potential Loyalists
U007759,2025-12-23,5,2210.52,8,5,3,3,Potential Loyalists
U007760,2025-08-11,4,1487.66,142,1,3,2,At Risk
U007761,2025-12-12,6,4598.36,19,4,4,4,Champions
U007762,2025-12-30,6,3718.03,1,5,4,4,Champions
U007763,2025-05-24,2,636.1,221,1,1,1,Hibernating
U007764,2025-12-25,4,1682.59,6,5,3,2,Potential Loyalists
U007765,2025-12-21,9,4523.05,10,5,5,4,Champions
U007766,2025-01-21,1,993.42,344,1,1,1,Hibernating
U007767,2025-11-30,7,3043.1099999999997,31,4,4,3,Champions
U007769,2025-09-11,7,3768.31,111,2,4,4,Loyal
U007770,2025-11-10,6,4167.45,51,3,4,4,Loyal
U007771,2025-11-07,5,2738.79,54,3,3,3,Potential Loyalists
U007772,2025-09-10,3,2522.6699999999996,112,2,2,3,Hibernating
U007773,2025-12-03,7,3771.48,28,4,4,4,Champions
U007774,2025-09-15,4,1514.28,107,2,3,2,At Risk
U007775,2025-11-01,8,2796.55,60,3,5,3,Loyal
U007776,2025-11-12,14,8017.97,49,3,5,5,Loyal
U007777,2025-07-27,7,4216.34,157,1,4,4,Loyal
U007778,2025-09-21,2,1181.1799999999998,101,2,1,1,Hibernating
U007779,2025-11-23,7,7897.59,38,3,4,5,Loyal
U007780,2025-07-30,4,4315.68,154,1,3,4,At Risk
U007781,2025-10-17,6,2286.7200000000003,75,2,4,3,Loyal
U007782,2025-11-08,2,674.49,53,3,1,1,Potential Loyalists
U007783,2025-12-13,7,6263.95,18,4,4,5,Champions
U007784,2025-05-04,2,2219.32,241,1,1,3,Hibernating
U007785,2025-12-12,2,421.27,19,4,1,1,New & Promising
U007786,2025-08-25,4,2113.91,128,2,3,2,At Risk
U007787,2025-05-19,3,1769.8600000000001,226,1,2,2,Hibernating
U007788,2025-11-12,7,5085.11,49,3,4,5,Loyal
U007789,2025-10-19,3,966.16,73,2,2,1,Hibernating
U007790,2025-10-21,5,2746.33,71,2,3,3,At Risk
U007791,2025-10-26,6,2242.84,66,3,4,3,Loyal
U007792,2025-11-17,9,7749.82,44,3,5,5,Loyal
U007793,2025-02-23,1,568.02,311,1,1,1,Hibernating
U007794,2025-10-06,5,3509.91,86,2,3,4,At Risk
U007795,2025-11-08,2,805.48,53,3,1,1,Potential Loyalists
U007796,2025-12-13,10,5476.67,18,4,5,5,Champions
U007797,2025-12-27,7,6269.5,4,5,4,5,Champions
U007798,2025-07-16,3,1123.06,168,1,2,1,Hibernating
U007799,2025-12-08,10,5792.95,23,4,5,5,Champions
U007800,2025-12-27,20,13335.91,4,5,5,5,Champions
U007801,2025-12-19,1,395.58,12,5,1,1,New & Promising
U007802,2025-12-14,2,886.7,17,5,1,1,New & Promising
U007803,2025-12-18,3,1083.19,13,5,2,1,New & Promising
U007804,2025-11-03,6,2218.63,58,3,4,3,Loyal
U007805,2025-09-11,2,1806.24,111,2,1,2,Hibernating
U007806,2025-11-26,9,5642.48,35,4,5,5,Champions
U007807,2025-10-22,4,2361.15,70,2,3,3,At Risk
U007808,2025-12-02,6,4234.48,29,4,4,4,Champions
U007809,2025-09-19,5,3345.66,103,2,3,4,At Risk
U007810,2025-12-12,3,1203.22,19,4,2,2,New & Promising
U007811,2025-11-27,6,3006.03,34,4,4,3,Champions
U007812,2025-12-16,9,5837.66,15,5,5,5,Champions
U007813,2025-08-28,1,629.68,125,2,1,1,Hibernating
U007814,2025-09-24,7,3359.79,98,2,4,4,Loyal
U007815,2025-12-06,4,2063.95,25,4,3,2,Potential Loyalists
U007816,2025-12-24,7,2810.07,7,5,4,3,Champions
U007819,2025-12-03,4,3312.34,28,4,3,4,Potential Loyalists
U007820,2025-12-10,14,6712.18,21,4,5,5,Champions
U007821,2025-12-13,2,2375.01,18,4,1,3,New & Promising
U007822,2025-12-12,15,8009.59,19,4,5,5,Champions
U007823,2025-12-11,9,4817.75,20,4,5,5,Champions
U007824,2025-12-13,8,7477.42,18,4,5,5,Champions
U007825,2025-11-07,6,5117.27,54,3,4,5,Loyal
U007827,2025-12-15,2,935.67,16,5,1,1,New & Promising
U007828,2025-12-24,6,5154.59,7,5,4,5,Champions
U007829,2025-10-27,2,905.57,65,3,1,1,Potential Loyalists
U007830,2025-12-31,5,1936.8,0,5,3,2,Potential Loyalists
U007831,2025-12-26,4,1792.6,5,5,3,2,Potential Loyalists
U007832,2025-08-31,3,5663.22,122,2,2,5,Hibernating
U007833,2025-07-27,2,1333.04,157,1,1,2,Hibernating
U007834,2025-12-28,12,6876.99,3,5,5,5,Champions
U007835,2025-11-20,11,6614.35,41,3,5,5,Loyal
U007836,2025-12-15,3,1440.47,16,5,2,2,New & Promising
U007837,2025-09-13,2,1824.92,109,2,1,2,Hibernating
U007838,2025-09-24,3,1836.16,98,2,2,2,Hibernating
U007839,2025-12-23,9,9147.64,8,5,5,5,Champions
U007840,2025-12-06,5,1989.6100000000001,25,4,3,2,Potential Loyalists
U007841,2025-09-13,2,408.83000000000004,109,2,1,1,Hibernating
U007843,2025-12-03,5,4746.780000000001,28,4,3,5,Potential Loyalists
U007844,2025-09-06,5,2553.35,116,2,3,3,At Risk
U007845,2025-11-21,2,810.02,40,3,1,1,Potential Loyalists
U007846,2025-12-24,1,311.75,7,5,1,1,New & Promising
U007847,2025-12-27,6,3640.6800000000003,4,5,4,4,Champions
U007848,2025-08-04,3,1189.87,149,1,2,1,Hibernating
U007849,2025-11-10,6,3414.45,51,3,4,4,Loyal
U007850,2025-12-21,7,4559.08,10,5,4,4,Champions
U007851,2025-01-27,2,1368.98,338,1,1,2,Hibernating
U007852,2025-06-15,2,2616.6400000000003,199,1,1,3,Hibernating
U007853,2025-12-30,11,6629.05,1,5,5,5,Champions
U007854,2025-12-07,5,4214.79,24,4,3,4,Potential Loyalists
U007855,2025-06-29,6,3313.84,185,1,4,4,Loyal
U007856,2025-12-24,15,8285.64,7,5,5,5,Champions
U007857,2025-04-16,1,662.65,259,1,1,1,Hibernating
U007858,2025-11-29,6,5133.09,32,4,4,5,Champions
U007860,2025-11-28,3,2916.91,33,4,2,3,New & Promising
U007861,2025-12-19,8,6043.69,12,5,5,5,Champions
U007862,2025-11-25,2,799.49,36,4,1,1,New & Promising
U007863,2025-01-16,1,531.66,349,1,1,1,Hibernating
U007864,2025-11-10,4,2159.7,51,3,3,3,Potential Loyalists
U007865,2025-12-31,7,3831.13,0,5,4,4,Champions
U007866,2025-10-24,3,825.63,68,2,2,1,Hibernating
U007867,2025-12-12,4,2899.02,19,4,3,3,Potential Loyalists
U007869,2025-03-21,2,1599.65,285,1,1,2,Hibernating
U007870,2025-12-05,3,1031.4,26,4,2,1,New & Promising
U007871,2025-08-27,5,3233.3499999999995,126,2,3,4,At Risk
U007872,2025-10-05,7,5414.91,87,2,4,5,Loyal
U007873,2025-12-22,2,1037.0700000000002,9,5,1,1,New & Promising
U007874,2025-11-10,11,9715.84,51,3,5,5,Loyal
U007875,2025-11-22,2,971.1899999999999,39,3,1,1,Potential Loyalists
U007876,2025-08-18,4,1734.0,135,1,3,2,At Risk
U007877,2025-12-13,6,5862.5,18,4,4,5,Champions
U007878,2025-12-13,6,2868.22,18,4,4,3,Champions
U007879,2025-10-26,6,3667.68,66,3,4,4,Loyal
U007880,2025-11-18,9,5163.12,43,3,5,5,Loyal
U007881,2025-11-19,6,3359.35,42,3,4,4,Loyal
U007882,2025-06-18,2,406.21000000000004,196,1,1,1,Hibernating
U007883,2025-09-07,6,4953.77,115,2,4,5,Loyal
U007884,2025-12-31,5,2487.55,0,5,3,3,Potential Loyalists
U007885,2025-12-04,4,2139.51,27,4,3,3,Potential Loyalists
U007886,2025-06-17,2,2062.08,197,1,1,2,Hibernating
U007887,2025-05-19,4,1893.93,226,1,3,2,At Risk
U007888,2025-11-11,2,1114.3600000000001,50,3,1,1,Potential Loyalists
U007889,2025-09-23,6,4361.85,99,2,4,4,Loyal
U007890,2025-12-22,7,4629.1,9,5,4,4,Champions
U007891,2025-01-02,1,1514.31,363,1,1,2,Hibernating
U007892,2025-12-03,5,3608.9,28,4,3,4,Potential Loyalists
U007893,2025-12-12,17,11836.6,19,4,5,5,Champions
U007894,2025-12-23,4,2703.87,8,5,3,3,Potential Loyalists
U007895,2025-11-29,6,4481.6,32,4,4,4,Champions
U007896,2025-08-19,1,366.12,134,1,1,1,Hibernating
U007897,2025-12-25,9,6449.16,6,5,5,5,Champions
U007898,2025-09-16,4,2377.76,106,2,3,3,At Risk
U007899,2025-12-06,4,1400.6100000000001,25,4,3,2,Potential Loyalists
U007901,2025-11-19,6,2769.96,42,3,4,3,Loyal
U007902,2025-09-12,1,657.28,110,2,1,1,Hibernating
U007903,2025-12-08,11,6362.76,23,4,5,5,Champions
U007905,2025-10-16,4,2415.71,76,2,3,3,At Risk
U007906,2025-05-11,2,597.71,234,1,1,1,Hibernating
U007907,2025-12-13,10,9005.52,18,4,5,5,Champions
U007908,2025-12-23,2,1851.4899999999998,8,5,1,2,New & Promising
U007909,2025-12-03,2,839.44,28,4,1,1,New & Promising
U007910,2025-06-18,2,1979.41,196,1,1,2,Hibernating
U007912,2025-04-16,1,628.82,259,1,1,1,Hibernating
U007914,2025-09-20,1,369.13,102,2,1,1,Hibernating
U007915,2025-12-14,8,5100.51,17,5,5,5,Champions
U007916,2025-11-22,3,3296.44,39,3,2,4,Potential Loyalists
U007917,2025-04-29,2,1032.8600000000001,246,1,1,1,Hibernating
U007918,2025-11-19,4,2044.63,42,3,3,2,Potential Loyalists
U007919,2025-12-11,4,2796.9199999999996,20,4,3,3,Potential Loyalists
U007920,2025-12-29,4,2307.8,2,5,3,3,Potential Loyalists
U007921,2025-07-08,2,1842.41,176,1,1,2,Hibernating
U007922,2025-12-21,3,2341.7400000000002,10,5,2,3,New & Promising
U007923,2025-12-28,4,3514.37,3,5,3,4,Potential Loyalists
U007924,2025-10-30,8,4957.73,62,3,5,5,Loyal
U007925,2025-12-07,7,5811.24,24,4,4,5,Champions
U007926,2025-07-14,7,5093.82,170,1,4,5,Loyal
U007927,2025-06-16,3,928.9300000000001,198,1,2,1,Hibernating
U007928,2025-12-08,7,4267.14,23,4,4,4,Champions
U007929,2025-12-30,4,1498.1399999999999,1,5,3,2,Potential Loyalists
U007930,2025-11-26,2,1163.78,35,4,1,1,New & Promising
U007931,2025-06-24,6,2845.95,190,1,4,3,Loyal
U007933,2025-10-12,8,3496.52,80,2,5,4,Loyal
U007934,2025-11-19,6,4480.3,42,3,4,4,Loyal
U007935,2025-09-04,3,1652.8799999999999,118,2,2,2,Hibernating
U007936,2025-11-12,7,3229.0699999999997,49,3,4,4,Loyal
U007937,2025-10-15,4,1221.3200000000002,77,2,3,2,At Risk
U007938,2025-06-14,4,3849.67,200,1,3,4,At Risk
U007940,2025-12-08,10,7089.41,23,4,5,5,Champions
U007941,2025-05-28,2,819.3399999999999,217,1,1,1,Hibernating
U007942,2025-11-26,6,5591.52,35,4,4,5,Champions
U007943,2025-10-04,2,957.21,88,2,1,1,Hibernating
U007944,2025-11-16,6,4814.27,45,3,4,5,Loyal
U007946,2025-12-31,5,4711.639999999999,0,5,3,4,Potential Loyalists
U007947,2025-04-06,2,1662.0700000000002,269,1,1,2,Hibernating
U007948,2025-12-08,6,4096.08,23,4,4,4,Champions
U007949,2025-10-02,6,3542.58,90,2,4,4,Loyal
U007950,2025-11-12,9,4527.93,49,3,5,4,Loyal
U007951,2025-12-13,3,4406.5599999999995,18,4,2,4,New & Promising
U007952,2025-06-18,3,3069.7,196,1,2,3,Hibernating
U007953,2025-08-16,1,657.4,137,1,1,1,Hibernating
U007954,2025-11-12,10,6887.51,49,3,5,5,Loyal
U007955,2025-09-20,3,2355.1099999999997,102,2,2,3,Hibernating
U007956,2025-11-28,6,3988.91,33,4,4,4,Champions
U007957,2025-02-14,1,619.31,320,1,1,1,Hibernating
U007958,2025-10-12,3,2378.52,80,2,2,3,Hibernating
U007959,2025-12-30,7,6716.5,1,5,4,5,Champions
U007960,2025-06-26,4,2914.0200000000004,188,1,3,3,At Risk
U007961,2025-12-12,6,6340.96,19,4,4,5,Champions
U007962,2025-12-02,8,6327.54,29,4,5,5,Champions
U007963,2025-12-04,6,3959.4700000000003,27,4,4,4,Champions
U007964,2025-10-02,6,2273.88,90,2,4,3,Loyal
U007965,2025-06-17,5,2151.02,197,1,3,3,At Risk
U007966,2025-07-26,2,852.36,158,1,1,1,Hibernating
U007967,2025-10-28,2,594.37,64,3,1,1,Potential Loyalists
U007968,2025-11-20,6,5571.0599999999995,41,3,4,5,Loyal
U007969,2025-11-10,2,2182.12,51,3,1,3,Potential Loyalists
U007970,2025-11-07,4,4645.639999999999,54,3,3,4,Potential Loyalists
U007971,2025-12-11,4,1995.0600000000002,20,4,3,2,Potential Loyalists
U007972,2025-12-13,6,2175.75,18,4,4,3,Champions
U007973,2025-12-08,4,6126.46,23,4,3,5,Potential Loyalists
U007974,2025-12-29,10,6931.71,2,5,5,5,Champions
U007975,2025-10-26,5,2937.61,66,3,3,3,Potential Loyalists
U007976,2025-05-17,2,417.65,228,1,1,1,Hibernating
U007977,2025-11-21,8,4742.39,40,3,5,5,Loyal
U007978,2025-11-09,6,3772.94,52,3,4,4,Loyal
U007979,2025-12-12,4,3182.94,19,4,3,3,Potential Loyalists
U007980,2025-11-03,3,1385.59,58,3,2,2,Potential Loyalists
U007981,2025-04-16,2,2052.31,259,1,1,2,Hibernating
U007982,2025-10-22,11,7007.9,70,2,5,5,Loyal
